0	0.17674575357047326	0.14625267402868852	0.22582428409128377
.05	0.17813304899698817	0.1471033638384234	0.22745412552612698
.1	0.17910594100886618	0.14742502545091468	0.22876105583407824
.15	0.18013111738924442	0.14783740143925983	0.23009286516231073
.2	0.1814661284472591	0.14859737687314084	0.2316978275768727
.25	0.18321480288053962	0.149716132804814	0.23373447899211372
.3	0.1853826636377027	0.15107629975509965	0.23628139510011067
.35	0.18791138337573537	0.15246794759960464	0.23936885602531183
.4	0.19083900234804493	0.15411155705354873	0.2428791906278738
.45	0.19416293036344665	0.15619745253885917	0.24665845406262116
.5	0.19801901596174332	0.1586450147739437	0.2508921765695187
.55	0.20252829704035377	0.161367182756753	0.2557354908063241
.6	0.207291677841525	0.1641335930086335	0.2609354064799014
.65	0.2118312819408078	0.16663860025165686	0.26615387886620295
.7	0.21648919273767242	0.1691724214326644	0.27139523906394336
.75	0.22082510952235188	0.17134787714545502	0.2757923075561031
.8	0.22589895269004762	0.1740260604107394	0.2807215820003511
.85	0.2302958989474722	0.17592232255358603	0.2847662800153484
.9	0.22903659973927337	0.1726739022286346	0.2825008501781205
.95	0.2120065358044777	0.1554972805873479	0.2626385716529174
.99	0.16238537173293444	0.10984553644526374	0.20617915382007426
